,popularity,revenue,vote_average
332,41.498631,274703340.0,5.7
333,58.991388,103039258.0,5.9
334,1.859364,368780809.0,5.7
335,138.433168,482860185.0,7.0
336,21.436682,162839667.0,6.3
337,65.40259499999999,304654182.0,5.2
338,10.660441,25819961.0,5.8
339,77.817571,631442092.0,7.4
340,7.029308,10017322.0,5.7
341,61.121717000000004,226497209.0,6.0
342,104.121555,589390539.0,6.9
343,73.575118,497366869.0,7.3
344,37.698465,167805466.0,6.3
345,35.814765,347325802.0,6.4
346,15.835672,155464351.0,6.3
347,46.781182,242988466.0,6.5
348,69.457898,886686817.0,6.5
349,43.348022,188133322.0,7.0
350,40.20395,264105545.0,5.6
351,63.429157,289847354.0,7.9
352,67.427755,304320254.0,7.6
353,43.192048,188072649.0,6.5
354,47.651083,232617430.0,7.2
355,51.881077000000005,366101666.0,6.9
356,57.834787,524028679.0,7.0
357,29.608321999999998,94061311.0,5.3
358,51.548589,186053725.0,6.7
359,27.867368,233755553.0,5.8
360,38.832842,200276000.0,6.7
361,40.597344,201596308.0,5.5
362,140.849495,243637091.0,5.6
363,34.035114,235926552.0,6.8
364,16.302378,182290266.0,5.2
365,55.249433999999994,171120329.0,7.2
366,28.200874,190213455.0,5.6
367,18.69984,162944923.0,6.2
368,40.262260999999995,174578751.0,5.9
369,56.81105600000001,156505388.0,5.5
370,51.535701,334901337.0,6.7
371,20.913852,118063304.0,5.9
372,27.166757,143049560.0,6.8
373,16.058284,60874615.0,5.7
374,46.200041999999996,484635760.0,6.5
375,24.939295,93700000.0,6.9
376,19.836123999999998,0.0,5.2
377,15.350451000000001,140807547.0,5.9
378,15.625948999999999,35168966.0,6.1
379,31.802807,79114085.0,6.6
380,24.100863,108539911.0,7.3
381,3.593349,16178959.0,5.4
382,14.824166,148336445.0,6.7
383,32.079995000000004,494471524.0,6.1
384,57.739713,429632142.0,7.5
385,37.272385,384335608.0,5.9
386,53.213931,288500217.0,7.2
387,36.38795,315156409.0,6.2
388,60.929352,450717150.0,7.2
389,36.605246,132274484.0,5.6
390,56.257411,358375603.0,6.8
391,29.21998,340487652.0,6.6
392,34.773106,208076205.0,6.3
393,9.895061,183611771.0,5.1
394,36.743324,152930623.0,5.8
395,44.967453000000006,194168700.0,6.7
396,41.207568,250649836.0,6.7
397,16.479851,219103655.0,6.2
398,42.069993,311312624.0,6.5
399,26.61951,197309027.0,6.1
400,80.316463,288747895.0,6.9
401,41.273567,96976270.0,7.2
