DEPARTURE_DELAY,DISTANCE,ARRIVAL_DELAY,IF_DELAY
3.0,2556,-7.0,0
6.0,1874,6.0,0
8.0,862,52.0,1
-9.0,304,6.0,0
11.0,468,12.0,1
-14.0,814,-15.0,0
-5.0,337,-13.0,0
16.0,861,20.0,1
-1.0,358,-1.0,0
-3.0,281,-8.0,0
27.0,361,19.0,1
118.0,804,117.0,1
75.0,255,67.0,1
21.0,236,23.0,1
-7.0,337,-18.0,0
26.0,601,0.0,0
11.0,937,8.0,0
12.0,1855,-13.0,0
-5.0,998,-34.0,0
16.0,372,8.0,0
0.0,386,-8.0,0
29.0,588,21.0,1
5.0,397,2.0,0
37.0,869,31.0,1
14.0,612,2.0,0
87.0,853,83.0,1
83.0,641,122.0,1
81.0,551,88.0,1
57.0,447,61.0,1
0.0,192,-10.0,0
2.0,868,0.0,0
-1.0,2677,-10.0,0
-8.0,1197,-10.0,0
-11.0,814,-18.0,0
-2.0,406,-12.0,0
-1.0,907,-18.0,0
-2.0,447,-13.0,0
-1.0,1547,-18.0,0
5.0,2139,-30.0,0
-3.0,356,-4.0,0
0.0,547,-10.0,0
-2.0,157,-7.0,0
0.0,262,13.0,1
1.0,241,-11.0,0
11.0,967,31.0,1
-2.0,163,1.0,0
36.0,177,57.0,1
-8.0,213,8.0,0
16.0,416,37.0,1
16.0,436,19.0,1
0.0,1117,2.0,0
-2.0,896,40.0,1
-13.0,455,-9.0,0
4.0,719,-20.0,0
-1.0,2611,5.0,0
-1.0,354,-8.0,0
24.0,2153,38.0,1
6.0,1162,18.0,1
36.0,929,23.0,1
151.0,964,138.0,1
7.0,782,24.0,1
-8.0,118,-22.0,0
-5.0,414,0.0,0
-8.0,361,7.0,0
-4.0,500,-12.0,0
6.0,1476,-8.0,0
-3.0,816,4.0,0
5.0,460,8.0,0
0.0,849,-5.0,0
22.0,711,-1.0,0
10.0,1750,-14.0,0
0.0,1751,3.0,0
9.0,1444,16.0,1
23.0,1733,18.0,1
4.0,377,2.0,0
-4.0,646,13.0,1
3.0,1130,-7.0,0
15.0,1411,-1.0,0
13.0,967,17.0,1
-5.0,1005,-1.0,0
16.0,460,12.0,1
-5.0,605,-13.0,0
7.0,1107,-1.0,0
-6.0,1097,-3.0,0
0.0,373,1.0,0
-2.0,781,-3.0,0
-3.0,551,-5.0,0
4.0,229,-10.0,0
46.0,404,37.0,1
18.0,859,7.0,0
16.0,102,14.0,1
0.0,925,-8.0,0
-5.0,1068,-4.0,0
-2.0,373,-6.0,0
3.0,413,-3.0,0
2.0,337,-4.0,0
20.0,529,4.0,0
-5.0,86,-3.0,0
11.0,1947,-1.0,0
-1.0,950,-2.0,0
7.0,137,5.0,0
-1.0,649,22.0,1
-10.0,110,-13.0,0
3.0,719,-2.0,0
-5.0,1069,-45.0,0
1.0,529,-4.0,0
3.0,102,5.0,0
-6.0,109,-10.0,0
-8.0,993,-19.0,0
-3.0,1013,-1.0,0
-10.0,920,-15.0,0
7.0,2075,33.0,1
-3.0,992,-14.0,0
1.0,951,1.0,0
-8.0,399,-18.0,0
-3.0,2288,5.0,0
22.0,616,21.0,1
9.0,511,7.0,0
-4.0,787,-3.0,0
69.0,1199,94.0,1
34.0,1014,41.0,1
57.0,1123,54.0,1
60.0,977,68.0,1
46.0,680,52.0,1
62.0,1062,80.0,1
0.0,397,-10.0,0
12.0,1363,-3.0,0
17.0,1142,16.0,1
3.0,895,30.0,1
18.0,1521,-1.0,0
7.0,1728,-1.0,0
27.0,448,23.0,1
-11.0,436,-10.0,0
0.0,674,-11.0,0
53.0,667,47.0,1
19.0,304,14.0,1
5.0,409,-3.0,0
4.0,440,-7.0,0
3.0,382,-10.0,0
16.0,814,-1.0,0
2.0,667,-11.0,0
52.0,541,72.0,1
17.0,687,10.0,1
27.0,925,1.0,0
30.0,2133,25.0,1
39.0,2565,8.0,0
-2.0,338,-2.0,0
15.0,1061,13.0,1
15.0,1172,30.0,1
-8.0,1085,-20.0,0
4.0,1721,-10.0,0
-1.0,1533,-10.0,0
-5.0,740,22.0,1
0.0,1005,-5.0,0
5.0,689,2.0,0
21.0,516,10.0,1
-5.0,457,-7.0,0
-2.0,2521,-8.0,0
3.0,642,-26.0,0
0.0,708,2.0,0
-5.0,1230,-15.0,0
-3.0,199,-19.0,0
-5.0,841,4.0,0
-11.0,239,-18.0,0
110.0,811,105.0,1
-8.0,846,8.0,0
7.0,216,11.0,1
-3.0,108,17.0,1
83.0,109,77.0,1
63.0,588,59.0,1
0.0,250,-4.0,0
-5.0,751,2.0,0
-5.0,997,-18.0,0
0.0,100,2.0,0
4.0,235,-14.0,0
10.0,1050,-6.0,0
-19.0,1069,-27.0,0
9.0,862,18.0,1
-9.0,708,-3.0,0
-5.0,326,-13.0,0
2.0,349,24.0,1
-4.0,1235,-2.0,0
1.0,589,24.0,1
7.0,449,5.0,0
5.0,325,0.0,0
16.0,861,22.0,1
-14.0,257,-21.0,0
19.0,1120,1.0,0
-11.0,679,-19.0,0
59.0,2106,88.0,1
36.0,836,38.0,1
33.0,533,48.0,1
121.0,896,122.0,1
49.0,770,55.0,1
-4.0,992,-8.0,0
33.0,1218,22.0,1
51.0,236,42.0,1
38.0,1099,34.0,1
-6.0,1050,-14.0,0
46.0,511,43.0,1
40.0,723,33.0,1
13.0,447,-6.0,0
9.0,1476,10.0,1
84.0,507,69.0,1
11.0,371,16.0,1
0.0,448,-7.0,0
39.0,781,28.0,1
50.0,543,45.0,1
-5.0,446,-11.0,0
55.0,671,53.0,1
31.0,1171,24.0,1
42.0,1217,28.0,1
0.0,1744,-10.0,0
26.0,964,21.0,1
-3.0,1726,-22.0,0
3.0,247,3.0,0
60.0,679,58.0,1
-10.0,933,-14.0,0
-4.0,1107,-1.0,0
-5.0,1009,-6.0,0
-5.0,1024,2.0,0
-5.0,1674,3.0,0
-6.0,1481,-17.0,0
-5.0,153,-10.0,0
-8.0,1046,-9.0,0
18.0,2116,-9.0,0
-2.0,502,-25.0,0
-4.0,143,-4.0,0
-10.0,849,-30.0,0
-6.0,692,0.0,0
102.0,533,113.0,1
8.0,299,25.0,1
28.0,772,41.0,1
20.0,175,42.0,1
-14.0,247,-20.0,0
-2.0,522,-6.0,0
-4.0,296,7.0,0
-10.0,209,-26.0,0
21.0,238,22.0,1
12.0,862,28.0,1
-11.0,337,-18.0,0
-2.0,1145,-8.0,0
10.0,1269,-12.0,0
-7.0,419,-23.0,0
-10.0,569,-14.0,0
63.0,775,61.0,1
-11.0,964,1.0,0
-3.0,771,2.0,0
12.0,528,1.0,0
-9.0,372,-18.0,0
-2.0,550,-6.0,0
109.0,723,94.0,1
-7.0,463,-2.0,0
-9.0,89,14.0,1
78.0,1491,99.0,1
23.0,1290,36.0,1
-4.0,1814,-20.0,0
15.0,130,18.0,1
11.0,413,-10.0,0
-1.0,549,-8.0,0
2.0,483,10.0,1
31.0,763,27.0,1
20.0,386,21.0,1
-3.0,325,-3.0,0
4.0,370,6.0,0
14.0,651,17.0,1
34.0,853,30.0,1
6.0,1069,-17.0,0
-9.0,495,-20.0,0
1.0,333,3.0,0
-5.0,342,-14.0,0
28.0,484,20.0,1
116.0,1754,138.0,1
8.0,888,26.0,1
-3.0,1440,-17.0,0
-2.0,1488,-12.0,0
-4.0,1460,-13.0,0
60.0,447,52.0,1
99.0,237,96.0,1
-4.0,2345,0.0,0
-7.0,954,14.0,1
-5.0,937,-3.0,0
1.0,1235,10.0,1
4.0,1754,26.0,1
-3.0,1076,-15.0,0
1.0,134,-7.0,0
10.0,813,-6.0,0
74.0,409,54.0,1
-3.0,629,-25.0,0
-4.0,164,-16.0,0
-1.0,500,0.0,0
33.0,1541,8.0,0
5.0,152,42.0,1
-2.0,224,-1.0,0
-4.0,488,-20.0,0
113.0,627,156.0,1
42.0,464,33.0,1
2.0,826,20.0,1
-5.0,212,6.0,0
-5.0,501,0.0,0
0.0,528,0.0,0
19.0,1076,-4.0,0
5.0,770,56.0,1
-5.0,590,23.0,1
-1.0,717,-8.0,0
87.0,573,122.0,1
67.0,1242,44.0,1
172.0,524,163.0,1
-8.0,775,-10.0,0
41.0,589,92.0,1
5.0,1744,-11.0,0
-5.0,83,-8.0,0
131.0,1062,165.0,1
-1.0,2419,-16.0,0
96.0,1605,91.0,1
0.0,444,-19.0,0
5.0,2176,13.0,1
21.0,1008,-7.0,0
-6.0,261,-5.0,0
20.0,1605,8.0,0
19.0,740,27.0,1
-4.0,951,-5.0,0
115.0,255,115.0,1
-1.0,857,-13.0,0
-2.0,666,-10.0,0
0.0,414,-6.0,0
-2.0,2139,-24.0,0
35.0,1184,5.0,0
11.0,973,5.0,0
37.0,628,37.0,1
0.0,337,-3.0,0
15.0,860,-6.0,0
6.0,317,0.0,0
18.0,442,10.0,1
78.0,447,83.0,1
26.0,770,76.0,1
19.0,588,14.0,1
35.0,181,45.0,1
13.0,1005,2.0,0
10.0,937,-11.0,0
-7.0,862,-6.0,0
6.0,1670,-13.0,0
-6.0,370,-2.0,0
3.0,2475,20.0,1
-4.0,1437,-4.0,0
0.0,1182,5.0,0
-12.0,1096,-30.0,0
37.0,592,38.0,1
28.0,1242,25.0,1
17.0,1303,6.0,0
132.0,802,115.0,1
-4.0,1448,-9.0,0
71.0,997,58.0,1
32.0,1035,26.0,1
-8.0,319,-8.0,0
-3.0,228,25.0,1
-2.0,484,-14.0,0
-5.0,201,-15.0,0
-6.0,270,-8.0,0
14.0,226,17.0,1
-2.0,1080,-29.0,0
-5.0,581,-17.0,0
-2.0,594,-11.0,0
-2.0,509,-2.0,0
-7.0,1671,-24.0,0
-5.0,596,-18.0,0
35.0,1024,50.0,1
64.0,641,106.0,1
7.0,977,26.0,1
48.0,134,48.0,1
-11.0,491,9.0,0
-1.0,215,-13.0,0
-3.0,296,0.0,0
-4.0,427,-2.0,0
-19.0,125,-22.0,0
10.0,1749,10.0,1
-10.0,451,-15.0,0
-5.0,235,-10.0,0
6.0,67,1.0,0
105.0,566,97.0,1
9.0,1201,44.0,1
58.0,793,118.0,1
-5.0,451,-12.0,0
53.0,637,116.0,1
-3.0,331,-7.0,0
11.0,1670,-17.0,0
12.0,303,34.0,1
25.0,488,86.0,1
91.0,216,91.0,1
19.0,2288,2.0,0
14.0,1074,20.0,1
-7.0,563,-9.0,0
-3.0,341,-11.0,0
33.0,737,27.0,1
-4.0,414,-11.0,0
38.0,1069,67.0,1
122.0,334,135.0,1
-5.0,438,-1.0,0
-2.0,631,-15.0,0
-3.0,930,6.0,0
89.0,1452,105.0,1
82.0,387,73.0,1
133.0,299,120.0,1
-4.0,204,-12.0,0
18.0,507,16.0,1
17.0,759,14.0,1
8.0,2125,10.0,1
-5.0,1276,-13.0,0
7.0,447,5.0,0
19.0,406,13.0,1
2.0,472,3.0,0
14.0,1092,11.0,1
5.0,432,11.0,1
16.0,861,14.0,1
15.0,1090,21.0,1
15.0,1073,0.0,0
-7.0,616,-17.0,0
-2.0,972,-15.0,0
0.0,345,12.0,1
0.0,251,-3.0,0
-7.0,342,-10.0,0
109.0,1558,126.0,1
-4.0,1009,-9.0,0
44.0,1262,22.0,1
-3.0,1037,-12.0,0
5.0,1972,-10.0,0
-6.0,733,-22.0,0
0.0,1205,-4.0,0
-2.0,946,-11.0,0
11.0,1242,8.0,0
-3.0,867,2.0,0
-1.0,919,-7.0,0
27.0,761,20.0,1
-8.0,834,-20.0,0
48.0,1660,34.0,1
-3.0,937,-1.0,0
9.0,899,8.0,0
61.0,453,41.0,1
109.0,354,98.0,1
-4.0,170,-22.0,0
-5.0,631,-25.0,0
97.0,1014,142.0,1
-10.0,554,-21.0,0
-3.0,196,21.0,1
-4.0,280,-3.0,0
-5.0,552,23.0,1
40.0,364,51.0,1
42.0,812,62.0,1
29.0,304,32.0,1
2.0,285,7.0,0
-5.0,802,12.0,1
127.0,483,165.0,1
41.0,752,122.0,1
8.0,689,5.0,0
-2.0,986,-2.0,0
-4.0,528,-11.0,0
1.0,271,-10.0,0
40.0,460,34.0,1
-9.0,306,-14.0,0
86.0,594,91.0,1
37.0,1123,54.0,1
-6.0,1068,-17.0,0
-12.0,541,13.0,1
34.0,1400,16.0,1
-1.0,1640,-20.0,0
-1.0,284,-14.0,0
17.0,819,25.0,1
-2.0,3904,7.0,0
0.0,954,5.0,0
-8.0,447,-7.0,0
-9.0,775,20.0,1
2.0,748,1.0,0
-1.0,325,-9.0,0
20.0,369,12.0,1
23.0,879,10.0,1
30.0,862,36.0,1
-8.0,1046,-22.0,0
16.0,577,26.0,1
-2.0,223,-10.0,0
77.0,986,71.0,1
25.0,414,16.0,1
128.0,862,133.0,1
10.0,451,1.0,0
51.0,402,37.0,1
8.0,551,7.0,0
0.0,337,2.0,0
13.0,1037,3.0,0
-8.0,226,-12.0,0
47.0,1047,28.0,1
1.0,1136,-3.0,0
1.0,1009,-5.0,0
-4.0,602,31.0,1
4.0,868,6.0,0
14.0,1044,-4.0,0
21.0,3711,24.0,1
-4.0,1005,-8.0,0
-3.0,740,-15.0,0
3.0,813,-1.0,0
15.0,2174,2.0,0
158.0,334,138.0,1
4.0,1197,1.0,0
-8.0,258,-15.0,0
-1.0,1194,-12.0,0
-4.0,1121,8.0,0
76.0,731,86.0,1
-2.0,1050,-12.0,0
1.0,954,-4.0,0
-6.0,1050,-19.0,0
-12.0,987,-19.0,0
5.0,605,7.0,0
-7.0,1598,9.0,0
-10.0,1249,-19.0,0
-10.0,369,-18.0,0
16.0,1121,16.0,1
9.0,632,25.0,1
11.0,404,3.0,0
-3.0,1995,-21.0,0
14.0,545,-1.0,0
-1.0,581,-11.0,0
12.0,773,-5.0,0
-7.0,145,-10.0,0
8.0,771,46.0,1
25.0,139,31.0,1
16.0,224,13.0,1
1.0,812,-9.0,0
-6.0,983,-12.0,0
6.0,986,6.0,0
52.0,313,101.0,1
-6.0,230,-9.0,0
23.0,73,76.0,1
-7.0,250,-12.0,0
-4.0,677,6.0,0
19.0,315,12.0,1
8.0,2239,-4.0,0
21.0,1303,0.0,0
6.0,679,-4.0,0
169.0,674,169.0,1
-4.0,328,-8.0,0
-8.0,226,-6.0,0
1.0,366,2.0,0
-2.0,1773,-3.0,0
-4.0,919,-18.0,0
3.0,1892,-13.0,0
-2.0,515,-13.0,0
37.0,991,55.0,1
28.0,853,39.0,1
-1.0,1065,-33.0,0
21.0,888,63.0,1
-1.0,511,-9.0,0
-1.0,808,4.0,0
54.0,328,46.0,1
-6.0,331,-5.0,0
-1.0,641,16.0,1
68.0,794,104.0,1
-4.0,337,-12.0,0
-4.0,404,-2.0,0
13.0,591,22.0,1
-5.0,283,-17.0,0
16.0,395,25.0,1
0.0,327,-6.0,0
17.0,239,18.0,1
-5.0,1184,20.0,1
2.0,775,35.0,1
0.0,583,-15.0,0
52.0,1246,37.0,1
34.0,239,34.0,1
7.0,397,3.0,0
2.0,308,3.0,0
19.0,405,9.0,0
21.0,480,14.0,1
10.0,248,9.0,0
14.0,337,5.0,0
1.0,1065,-10.0,0
17.0,305,5.0,0
14.0,2454,13.0,1
63.0,420,87.0,1
-3.0,1089,-4.0,0
27.0,853,2.0,0
-2.0,675,13.0,1
-2.0,594,-12.0,0
32.0,2342,0.0,0
17.0,989,-1.0,0
16.0,1028,-4.0,0
4.0,1826,10.0,1
21.0,1598,-10.0,0
-2.0,2704,6.0,0
7.0,944,-7.0,0
-12.0,313,-20.0,0
-3.0,1069,-20.0,0
-3.0,1626,21.0,1
12.0,926,47.0,1
43.0,1061,30.0,1
34.0,293,43.0,1
-7.0,223,-22.0,0
0.0,528,-6.0,0
4.0,1013,17.0,1
3.0,985,15.0,1
-9.0,315,44.0,1
-10.0,240,16.0,1
44.0,773,44.0,1
6.0,925,26.0,1
-7.0,209,3.0,0
-3.0,156,-5.0,0
-6.0,318,-20.0,0
-6.0,266,-16.0,0
-3.0,599,5.0,0
24.0,483,54.0,1
-3.0,944,7.0,0
15.0,852,27.0,1
-2.0,222,6.0,0
8.0,102,4.0,0
87.0,641,110.0,1
19.0,1085,9.0,0
-11.0,311,-15.0,0
-14.0,421,-26.0,0
-3.0,1597,2.0,0
-3.0,216,-3.0,0
-6.0,977,-20.0,0
-8.0,451,-6.0,0
0.0,463,17.0,1
10.0,575,6.0,0
8.0,361,7.0,0
-2.0,430,-4.0,0
69.0,472,78.0,1
13.0,2475,13.0,1
9.0,822,5.0,0
-2.0,452,-4.0,0
44.0,928,28.0,1
-5.0,990,-15.0,0
26.0,1072,14.0,1
10.0,1189,2.0,0
-4.0,591,-3.0,0
21.0,589,36.0,1
3.0,680,15.0,1
27.0,407,25.0,1
50.0,909,49.0,1
12.0,373,4.0,0
45.0,957,39.0,1
42.0,816,40.0,1
39.0,849,37.0,1
73.0,862,84.0,1
42.0,1726,23.0,1
91.0,775,132.0,1
22.0,1440,25.0,1
0.0,2296,-19.0,0
-1.0,2267,-6.0,0
-4.0,867,-15.0,0
-4.0,1096,-12.0,0
-3.0,1045,-7.0,0
70.0,861,56.0,1
20.0,761,11.0,1
19.0,1440,22.0,1
41.0,597,31.0,1
25.0,224,26.0,1
25.0,1258,16.0,1
-8.0,236,11.0,1
46.0,936,42.0,1
59.0,2381,71.0,1
-6.0,427,12.0,1
-2.0,737,-14.0,0
3.0,192,4.0,0
-5.0,717,-9.0,0
15.0,557,21.0,1
-3.0,212,-3.0,0
-5.0,160,-12.0,0
-5.0,1118,31.0,1
-10.0,473,7.0,0
1.0,312,48.0,1
-4.0,561,-10.0,0
32.0,922,37.0,1
-4.0,677,-12.0,0
0.0,936,14.0,1
-3.0,177,-14.0,0
-7.0,423,-6.0,0
-4.0,237,-3.0,0
33.0,199,43.0,1
-7.0,466,-19.0,0
28.0,802,38.0,1
125.0,1482,97.0,1
64.0,794,60.0,1
-6.0,957,-4.0,0
14.0,871,9.0,0
-16.0,195,-43.0,0
-6.0,100,-9.0,0
-2.0,1092,47.0,1
-2.0,372,-10.0,0
1.0,1076,-8.0,0
1.0,2173,-21.0,0
3.0,1999,14.0,1
-1.0,449,-17.0,0
20.0,650,1.0,0
37.0,762,25.0,1
36.0,756,36.0,1
29.0,189,34.0,1
8.0,460,-4.0,0
11.0,248,14.0,1
29.0,917,21.0,1
23.0,1838,3.0,0
-2.0,255,7.0,0
27.0,417,34.0,1
20.0,794,23.0,1
8.0,453,1.0,0
21.0,666,4.0,0
33.0,781,24.0,1
6.0,3329,0.0,0
-5.0,337,-18.0,0
10.0,985,7.0,0
106.0,190,112.0,1
-4.0,612,-9.0,0
19.0,1192,4.0,0
1.0,1846,-12.0,0
-5.0,192,-1.0,0
-14.0,909,-21.0,0
56.0,1931,57.0,1
-4.0,1089,12.0,1
3.0,2158,-23.0,0
102.0,482,112.0,1
-1.0,376,-4.0,0
15.0,462,7.0,0
-9.0,954,-9.0,0
51.0,602,82.0,1
3.0,234,1.0,0
12.0,641,2.0,0
13.0,409,7.0,0
4.0,691,-8.0,0
104.0,567,83.0,1
-4.0,911,-14.0,0
-4.0,326,-5.0,0
45.0,590,48.0,1
-9.0,329,0.0,0
-2.0,632,-29.0,0
16.0,363,19.0,1
28.0,978,65.0,1
-4.0,472,-12.0,0
-7.0,1598,-3.0,0
-5.0,405,-23.0,0
6.0,628,11.0,1
7.0,163,7.0,0
-6.0,529,-10.0,0
0.0,1085,-14.0,0
38.0,1076,36.0,1
128.0,243,114.0,1
-7.0,109,-10.0,0
-2.0,651,-5.0,0
27.0,1723,-2.0,0
2.0,468,-3.0,0
53.0,599,61.0,1
3.0,328,1.0,0
-6.0,546,-8.0,0
-4.0,590,-8.0,0
-4.0,257,-16.0,0
38.0,1781,15.0,1
-1.0,528,6.0,0
23.0,570,15.0,1
7.0,345,2.0,0
23.0,296,34.0,1
11.0,1706,-7.0,0
-9.0,327,-16.0,0
3.0,159,19.0,1
46.0,369,38.0,1
42.0,1608,8.0,0
28.0,2218,30.0,1
14.0,731,58.0,1
-6.0,1013,-19.0,0
24.0,985,25.0,1
69.0,1501,72.0,1
33.0,1067,17.0,1
27.0,1055,29.0,1
5.0,1197,14.0,1
-10.0,1189,-9.0,0
-5.0,892,-6.0,0
-5.0,1121,-12.0,0
-6.0,1824,-14.0,0
-4.0,163,-3.0,0
59.0,968,44.0,1
20.0,273,42.0,1
66.0,999,67.0,1
45.0,265,41.0,1
101.0,500,107.0,1
3.0,1084,-2.0,0
-14.0,985,-23.0,0
44.0,1235,17.0,1
-3.0,674,3.0,0
13.0,1846,-6.0,0
-7.0,977,30.0,1
-16.0,192,-21.0,0
7.0,507,-7.0,0
-2.0,226,-9.0,0
-4.0,936,-3.0,0
-5.0,728,-13.0,0
3.0,130,-4.0,0
-9.0,290,-16.0,0
-6.0,544,-18.0,0
1.0,223,-2.0,0
19.0,682,24.0,1
-1.0,361,-7.0,0
30.0,1246,31.0,1
35.0,663,37.0,1
29.0,967,40.0,1
21.0,255,13.0,1
29.0,919,14.0,1
16.0,842,5.0,0
23.0,440,15.0,1
30.0,696,22.0,1
9.0,977,45.0,1
23.0,337,17.0,1
5.0,1036,5.0,0
10.0,997,11.0,1
6.0,581,-9.0,0
-4.0,480,-9.0,0
21.0,1050,13.0,1
7.0,1849,-1.0,0
-4.0,1337,9.0,0
9.0,1727,15.0,1
9.0,1303,30.0,1
92.0,1172,109.0,1
8.0,2611,-5.0,0
4.0,631,8.0,0
9.0,187,14.0,1
13.0,834,-8.0,0
58.0,337,80.0,1
-7.0,1072,-9.0,0
-10.0,684,-12.0,0
23.0,595,16.0,1
3.0,891,-2.0,0
75.0,236,66.0,1
-2.0,1119,-17.0,0
120.0,1127,152.0,1
-5.0,262,-16.0,0
9.0,748,6.0,0
-2.0,370,5.0,0
1.0,1440,-3.0,0
39.0,2846,21.0,1
15.0,733,-5.0,0
-7.0,666,-11.0,0
5.0,100,7.0,0
-7.0,683,-14.0,0
-4.0,472,-18.0,0
7.0,925,-2.0,0
25.0,159,30.0,1
19.0,391,21.0,1
14.0,883,46.0,1
22.0,255,16.0,1
13.0,590,14.0,1
8.0,738,18.0,1
32.0,533,47.0,1
76.0,395,75.0,1
15.0,725,-9.0,0
-9.0,1066,-26.0,0
0.0,255,-6.0,0
33.0,601,38.0,1
39.0,304,34.0,1
39.0,621,33.0,1
11.0,507,23.0,1
56.0,446,50.0,1
-5.0,325,-11.0,0
9.0,1107,13.0,1
13.0,912,17.0,1
-8.0,1788,-15.0,0
-9.0,1107,-8.0,0
20.0,247,32.0,1
-12.0,1028,-5.0,0
5.0,1165,0.0,0
-2.0,748,11.0,1
47.0,201,48.0,1
53.0,862,89.0,1
18.0,933,15.0,1
-6.0,196,-16.0,0
-1.0,1008,28.0,1
-2.0,1703,-12.0,0
-5.0,190,-9.0,0
34.0,447,49.0,1
-8.0,268,7.0,0
11.0,920,34.0,1
0.0,2586,9.0,0
9.0,209,6.0,0
2.0,1262,5.0,0
0.0,337,-9.0,0
13.0,954,1.0,0
-2.0,414,0.0,0
-1.0,337,6.0,0
-3.0,337,1.0,0
10.0,1090,-8.0,0
10.0,516,15.0,1
-2.0,436,2.0,0
49.0,895,54.0,1
11.0,258,2.0,0
79.0,236,77.0,1
16.0,762,-5.0,0
18.0,793,10.0,1
12.0,601,-9.0,0
-2.0,577,-8.0,0
22.0,879,23.0,1
3.0,2565,-3.0,0
1.0,2176,27.0,1
-6.0,280,-4.0,0
16.0,337,9.0,0
5.0,1009,4.0,0
39.0,1017,55.0,1
-2.0,1744,-4.0,0
-7.0,1096,-3.0,0
62.0,868,54.0,1
80.0,802,80.0,1
7.0,550,9.0,0
9.0,1626,9.0,0
0.0,828,-13.0,0
0.0,356,-8.0,0
29.0,332,26.0,1
0.0,214,-9.0,0
-2.0,2248,22.0,1
-1.0,731,-13.0,0
-1.0,1747,-29.0,0
10.0,2172,-2.0,0
10.0,2182,-17.0,0
0.0,927,-4.0,0
12.0,1005,3.0,0
33.0,685,30.0,1
34.0,931,64.0,1
37.0,557,43.0,1
-6.0,620,-7.0,0
84.0,420,88.0,1
-9.0,421,-17.0,0
-2.0,394,-6.0,0
-7.0,86,-16.0,0
59.0,833,51.0,1
10.0,354,0.0,0
42.0,516,51.0,1
6.0,937,-5.0,0
-1.0,692,-13.0,0
-4.0,1023,-18.0,0
-2.0,102,-2.0,0
-19.0,234,-22.0,0
-3.0,903,-11.0,0
16.0,216,24.0,1
38.0,495,103.0,1
-3.0,1587,-2.0,0
-6.0,678,20.0,1
-9.0,651,-12.0,0
2.0,442,-10.0,0
10.0,587,14.0,1
6.0,787,-2.0,0
95.0,1407,102.0,1
0.0,562,-3.0,0
23.0,670,13.0,1
46.0,990,45.0,1
13.0,488,6.0,0
25.0,325,28.0,1
28.0,647,24.0,1
22.0,338,9.0,0
39.0,569,32.0,1
30.0,397,30.0,1
37.0,459,34.0,1
138.0,1005,110.0,1
21.0,1121,22.0,1
24.0,1660,9.0,0
57.0,1102,62.0,1
23.0,1024,26.0,1
-9.0,1226,6.0,0
4.0,280,1.0,0
-8.0,1185,-3.0,0
-11.0,1173,-20.0,0
7.0,321,3.0,0
-4.0,1027,-15.0,0
-4.0,2153,22.0,1
-3.0,448,1.0,0
-4.0,780,-9.0,0
-4.0,106,-9.0,0
16.0,896,53.0,1
35.0,770,67.0,1
43.0,135,38.0,1
29.0,510,32.0,1
26.0,821,10.0,1
-3.0,925,-4.0,0
-21.0,817,-23.0,0
-1.0,674,-18.0,0
-4.0,551,-21.0,0
-7.0,1739,-23.0,0
3.0,997,-7.0,0
0.0,100,4.0,0
14.0,372,9.0,0
54.0,363,38.0,1
-7.0,861,2.0,0
28.0,992,30.0,1
-7.0,1276,6.0,0
0.0,337,-7.0,0
68.0,314,66.0,1
5.0,528,21.0,1
18.0,883,17.0,1
-7.0,274,-9.0,0
37.0,349,56.0,1
52.0,853,45.0,1
1.0,677,8.0,0
-1.0,349,-20.0,0
70.0,347,63.0,1
12.0,628,8.0,0
25.0,272,15.0,1
11.0,929,18.0,1
40.0,852,26.0,1
52.0,1119,50.0,1
-8.0,187,0.0,0
6.0,2454,14.0,1
1.0,1313,-1.0,0
125.0,1464,129.0,1
-4.0,907,-12.0,0
-9.0,759,-15.0,0
-1.0,1598,33.0,1
-1.0,404,-5.0,0
-3.0,306,-6.0,0
-3.0,481,-6.0,0
51.0,680,71.0,1
49.0,351,61.0,1
-2.0,296,-7.0,0
-5.0,122,-13.0,0
95.0,522,93.0,1
-4.0,977,-2.0,0
0.0,475,-6.0,0
7.0,925,0.0,0
-5.0,696,-20.0,0
-1.0,406,-12.0,0
-5.0,794,-14.0,0
-4.0,403,-6.0,0
5.0,1721,-12.0,0
10.0,1379,-14.0,0
-2.0,432,-11.0,0
3.0,565,-4.0,0
0.0,1306,-5.0,0
29.0,2552,17.0,1
-2.0,2521,-10.0,0
-3.0,735,-9.0,0
-7.0,449,14.0,1
0.0,1671,31.0,1
20.0,414,10.0,1
-10.0,679,-17.0,0
-1.0,550,-8.0,0
9.0,948,6.0,0
78.0,460,82.0,1
6.0,1166,-8.0,0
-8.0,251,-18.0,0
11.0,646,0.0,0
108.0,391,97.0,1
-3.0,451,-8.0,0
-2.0,1558,31.0,1
-2.0,1488,-3.0,0
-1.0,2402,1.0,0
-5.0,2475,40.0,1
184.0,624,167.0,1
36.0,679,49.0,1
-5.0,353,-8.0,0
-5.0,301,-14.0,0
3.0,805,7.0,0
13.0,762,3.0,0
-4.0,2092,-10.0,0
-1.0,226,-13.0,0
0.0,270,-6.0,0
0.0,581,-11.0,0
-4.0,190,-2.0,0
-11.0,323,-16.0,0
50.0,89,68.0,1
-3.0,108,-10.0,0
13.0,622,15.0,1
35.0,2565,13.0,1
42.0,965,33.0,1
1.0,425,5.0,0
-2.0,714,-6.0,0
-10.0,109,-13.0,0
-5.0,357,-14.0,0
-5.0,1056,-13.0,0
