budget,id,popularity,revenue,runtime,vote_average,vote_count,if_popular
70000000,9567,27.055085,85632458,121,6.4,573,0
75000000,37821,23.004607,98159963,100,5.7,772,0
75000000,203801,48.744209,108145109,116,7.1,2265,1
80000000,2539,14.209329,55041367,130,5.8,369,0
75000000,9297,36.368839,140175006,91,6.3,874,0
75000000,3172,24.353302,67631903,123,6.2,302,0
55000000,6520,19.143321,127600435,134,5.9,311,0
75000000,1439,13.327372,0,148,6.4,197,0
75000000,37958,37.917002,226904017,110,5.7,880,0
52000000,2026,23.663713,77944725,113,6.2,512,0
75000000,7450,14.44381,36754634,94,6.3,313,0
75000000,11375,10.605084,51142659,116,5,166,0
75000000,9425,11.873856,14567883,99,6.1,221,0
0,25769,12.708963,5802422,84,5.8,282,0
75000000,23685,8.098369,5409517,93,4.3,78,0
45000000,11866,20.374308,21009180,113,5.7,276,0
75000000,9741,42.006908,248118121,106,6.9,1946,0
74000000,211672,875.581305,1156730962,91,6.4,4571,0
82000000,23629,39.127082,89792502,110,5.9,1623,0
73000000,8688,20.790703,103891409,98,5.8,327,0
75000000,10153,18.65988,13100000,134,5.8,476,0
73000000,153518,45.720894,349779543,97,5.9,1022,0
70000000,8676,21.789615,111231041,112,5.4,444,0
75000000,20829,20.199057,61458982,146,5.7,390,0
70000000,4349,26.123705,86658558,110,6.5,513,0
72500000,9718,12.599836,162966177,116,6.2,491,0
70000000,10808,13.543053,176104344,87,4.9,410,0
72000000,197,60.722162,210000000,177,7.7,3336,1
72000000,25,32.227223,96889998,125,6.6,765,0
75000000,35,46.875375,527068851,87,6.9,2264,0
72000000,11086,11.215702,37317558,152,6.6,188,0
94000000,10477,8.468586,54744738,116,4.5,179,0
74500000,1997,8.884318,62172050,109,6.9,180,0
60000000,6947,27.491891,256697520,108,6.2,1071,0
71000000,3050,21.462935,294456605,85,5.4,686,0
72000000,2675,28.848187,408247917,106,6.4,1599,0
150000000,809,47.320801,919838758,93,6.7,2988,0
120000000,920,82.643036,461983149,117,6.6,3877,0
70000000,4806,20.230535,309457509,116,5.7,455,0
70000000,7451,46.217769,277448382,124,5.8,1424,0
74000000,228165,36.952268,311594032,93,5.8,719,0
80000000,3595,16.411345,309492681,117,6.4,470,0
70000000,16869,72.595961,319131050,153,7.9,6430,1
70000000,879,33.648404,300854823,144,6.6,1532,0
70000000,1573,57.69847,240031094,124,6.6,1896,0
80000000,9257,34.052253,116643346,117,5.8,770,0
68000000,1903,27.299301,203388341,136,6.5,1078,0
75000000,9697,20.219385,42285169,110,5.3,409,0
70000000,395,42.957216,171183863,101,5.5,1217,0
75000000,23398,29.412262,443140005,88,5.4,666,0
75000000,10590,19.708731,114660784,138,6.7,521,0
70000000,117263,59.428223,161025640,120,6.2,2981,0
70000000,200,19.711951,118000000,103,6.3,391,0
70000000,44943,49.199234,202466756,116,5.5,1448,0
70000000,587,46.199482,122919055,125,7.6,1994,1
0,10395,13.758526,0,125,6,216,0
66000000,57212,29.505574,177584879,146,7,992,1
70000000,152760,43.873266,154984035,118,5.8,1523,0
70000000,2756,24.961625,90000098,139,7.1,808,1
70000000,33909,23.25645,134748021,133,5.8,493,0
70000000,49017,64.457947,215529201,92,6.2,2389,0
70000000,9882,20.089933,116672912,116,6,352,0
70000000,2270,48.032734,135560026,127,7.1,1184,1
70000000,978,16.92991,131457682,136,7,630,1
70000000,44564,14.780634,67112664,111,5.2,304,0
70000000,3132,14.086292,65977295,116,5.4,228,0
60000000,8814,29.261348,55987321,105,5,609,0
70000000,8427,13.267631,33561137,97,5.2,269,0
70000000,52520,58.401204,160112671,88,6.1,1862,0
75000000,80585,23.515938,59418613,123,6,385,0
70000000,10592,14.244518,32287044,125,5.9,241,0
66000000,49021,29.501489,57777106,116,6.1,695,0
0,11535,9.306253,0,98,3.4,106,0
70000000,10550,8.37378,19924033,91,4.3,97,0
70000000,11258,10.930537,19870567,97,5.5,179,0
75000000,12610,10.54544,13596911,95,5.9,228,0
70000000,59981,6.682006,18662027,88,5.9,43,0
70000000,201088,46.832372,17752940,133,5.1,826,0
70000000,5137,24.664776,57958696,107,5.7,439,0
70000000,3093,13.483387,38629478,114,4.6,180,0
50000000,107846,44.478043,122915111,115,6.7,1659,0
70000000,188207,25.020428,61279452,99,4.4,533,0
68000000,4614,22.392544,193000000,124,5.9,437,0
68000000,24021,107.069763,698491347,124,5.8,2301,0
68000000,11371,22.572323,71069884,124,6.7,423,0
69000000,20352,113.858273,543513985,95,7.1,6478,1
60000000,11517,10.004564,35431113,103,5.4,222,0
68000000,214756,68.734513,217022588,115,6.2,2463,0
70000000,26428,18.888806,39041505,127,6.9,395,0
68000000,9824,12.948627,29762011,121,5.7,250,0
36000000,48988,27.11589,83160734,105,5.4,611,0
90000000,9008,26.153669,60289912,157,7.3,481,1
80000000,300673,28.223664,52099090,114,6.3,588,0
70000000,12113,37.507136,113280098,128,6.5,895,0
69000000,38778,11.023691,86387857,114,5.5,531,0
69000000,72331,38.634767,112265139,94,5.5,1269,0
66000000,1844,25.877794,212404396,112,6,602,0
66000000,846,18.59991,189198313,121,6.6,488,0
67000000,9703,12.282911,25303038,102,5,207,0
70000000,857,76.041867,481840909,169,7.9,5048,1
66000000,136797,54.81489,203277636,130,6.1,1520,0
70000000,3981,31.39165,374111707,127,6.1,992,0
59000000,425,99.561972,383257136,81,7.1,3857,1
68000000,6171,26.792794,75715436,136,5.3,567,0
65000000,72976,36.307296,275293450,149,6.7,1429,0
63000000,603,104.309993,463517383,136,7.9,8907,1
52000000,568,68.140214,355237933,140,7.3,1599,1
65000000,9021,14.646884,172855065,104,5.5,297,0
61000000,82695,48.356214,441809770,157,7.1,1884,1
65000000,9489,28.540267,250821495,119,6.3,838,0
65000000,12133,22.977983,128107642,98,6.5,1062,0
95000000,9342,31.086791,250288523,136,6.3,1183,0
65000000,41733,43.865294,211780824,95,6.2,1685,0
65000000,227306,43.055253,163442937,137,7.3,1400,1
65000000,5551,15.772081,128884132,130,6.3,403,0
70000000,9350,26.19909,255000211,112,6.1,588,0
50000000,9208,22.769108,150270147,108,5.7,453,0
65000000,4244,18.281798,69700000,104,6,238,0
63000000,1852,24.697533,162945894,128,5.9,447,0
65000000,11820,19.718544,0,117,6.5,393,0
65000000,76493,31.349143,179379533,83,5.9,1743,0
65000000,345,27.870312,162091208,159,7.1,1234,1
65000000,196867,33.439187,133821816,119,6,466,0
50100000,256591,59.634029,153962963,105,6.7,2542,0
65000000,59962,38.994297,156974557,103,5.9,1389,0
65000000,36648,49.660055,128905366,123,5.7,1252,0
4200000,1880,11.743085,38376497,114,6.4,215,0
65000000,9440,9.110247,0,143,6.1,94,0
65000000,71679,6.227675,240159255,95,5.6,1600,0
45000000,10483,42.57877,73762516,105,6,1175,0
65000000,11412,15.858629,89456761,120,6.5,314,0
65000000,11983,14.866901,0,135,6,208,0
65000000,6795,15.194239,64321501,101,6.1,779,0
63000000,550,146.757391,100853753,139,8.3,9413,1
65000000,11170,8.629665,43545364,124,6.7,186,0
65000000,9292,16.803457,17218080,100,5.4,269,0
65000000,10783,2.952595,0,105,4.9,52,0
65000000,100241,31.324734,71154592,92,5,687,0
50000000,257,20.415572,42093706,130,6.7,274,0
43000000,9947,28.613892,56681566,97,4.8,575,0
65000000,189,85.428395,39407616,102,6.3,1286,0
64000000,12618,4.137237,74608570,133,5.3,63,0
55000000,253412,60.246978,203427584,121,6.7,1772,0
50000000,1427,42.551902,132180323,147,7.1,1165,1
63000000,818,40.137264,296655431,94,5.9,979,0
65000000,16577,24.857079,44091067,94,6.1,409,0
63000000,329,40.413191,920100000,127,7.6,4856,1
63000000,12160,13.859307,25052000,191,6.5,202,0
62000000,9331,18.832471,215887717,141,6.4,386,0
65000000,300168,9.568884,121545703,127,5.9,145,0
64000000,9072,12.421504,101595121,98,5.3,261,0
62000000,3536,18.096884,127666415,116,6.1,340,0
62000000,9087,11.056763,107879496,106,6.5,195,0
62000000,12177,13.218008,41819064,87,4.3,242,0
62000000,12138,11.262655,18720175,125,5.8,178,0
44000000,273248,68.717016,155760117,167,7.6,4274,1
53000000,9955,19.412028,0,93,5.9,569,0
63000000,50359,16.791058,183953723,95,5.5,331,0
65000000,1271,65.197968,422610419,117,7,4997,1
80000000,693,32.829538,516642939,115,6.1,1373,0
60000000,14306,30.951203,244082376,115,6.9,1343,0
60000000,497,103.698022,284600000,189,8.2,4048,1
0,11199,31.719463,253625427,100,5.6,648,0
150000000,9982,47.973995,314432665,81,5.6,944,0
61000000,210577,143.041543,369330363,145,7.9,5862,1
60000000,2501,86.476817,214034224,119,7.3,3583,1
58000000,710,59.824565,352194034,130,6.6,1174,0
60000000,2275,18.345613,149705852,116,6.1,205,0
60000000,37165,56.488027,264118201,103,7.8,4537,1
70000000,9837,29.464852,218613188,99,6.8,817,0
60000000,10708,18.106021,164433867,92,5.6,506,0
61000000,136400,42.881415,131940411,109,6.6,1589,0
60000000,10992,18.735024,93375151,87,5,352,0
60000000,9654,62.766854,176070171,110,6.6,1919,0
60000000,2642,24.153567,93354918,101,5.9,487,0
60000000,8916,41.515702,171757863,83,6,1272,0
70000000,19899,26.676487,171844840,113,5.3,588,0
60000000,2119,16.278022,157920733,107,5.9,353,0
60000000,9641,18.831023,129181830,94,5.7,526,0
61000000,294254,113.161483,311256926,132,6.4,3040,0
60000000,38167,28.800112,204594016,133,5.8,636,0
60000000,5994,19.705489,0,125,6.5,521,0
58000000,39514,41.430245,71664962,111,6.6,2808,0
55000000,9563,23.127561,100230832,163,6.8,422,0
60000000,547,12.867352,186883563,170,6.7,292,0
65000000,1538,44.815022,217764291,120,7,1451,1
60000000,9334,37.537093,165333180,92,5.3,779,0
60000000,11128,10.99991,74541707,115,6.2,207,0
60000000,75780,56.868399,218340595,130,6.3,2998,0
60000000,8914,22.991269,73648228,105,5.6,604,0
60000000,13576,15.798622,0,111,6.7,247,0
60000000,39538,38.820858,137551594,106,6.2,1325,0
0,10628,10.292864,0,89,4.3,203,0
60000000,14836,51.146047,124596398,100,7.3,1386,1
60000000,8645,20.501582,163403799,91,4.9,950,0
70000000,9509,45.299089,130293714,146,7.3,1553,1
50000000,10067,4.280619,61112916,98,4.5,137,0
60000000,9384,28.848842,170268750,101,5.6,644,0
60000000,9279,22.501041,129832389,89,5.5,575,0
66000000,1487,47.479755,99318987,122,6.5,2225,0
70000000,9422,10.147321,56702901,115,6.1,109,0
60000000,77174,39.539045,107139399,90,6.7,789,0
60000000,4824,19.747459,159330280,124,6.1,527,0
60000000,9620,29.018826,96269812,119,5.9,581,0
60000000,9302,4.801849,0,119,5.9,50,0
60000000,10199,16.493576,50877145,93,5.8,258,0
0,10771,21.549232,0,98,5.3,483,0
60000000,3512,13.080725,104324083,100,5.6,210,0
60000000,137094,42.538258,50549107,105,5.9,1173,0
60000000,274479,29.876507,101134059,124,6.4,1581,0
60000000,267860,61.849521,205754447,99,5.8,1621,0
70000000,8078,37.44963,162000000,109,5.9,1365,0
61000000,7485,37.378081,95696996,124,6.9,1462,0
60000000,170687,30.656345,108255770,97,6.6,668,0
75000000,6435,15.142701,46683377,104,6.3,338,0
60000000,137106,59.547928,469160692,100,7.5,3070,1
0,10040,19.998581,0,115,5.3,425,0
60000000,6278,27.615108,43061982,101,6,669,0
60000000,82682,29.041198,105200903,113,6.2,1778,0
60000000,17610,25.293538,62357900,97,4.6,524,0
60000000,22954,23.85119,122233971,134,7,1125,1
60000000,16995,21.685719,87784194,127,6.7,484,0
78146652,16558,13.630049,60000000,125,5.7,201,0
65000000,9849,6.80692,36850101,94,5.1,80,0
60000000,5820,15.352807,77920346,108,5.8,225,0
70000000,16866,23.661071,104945765,91,5.6,556,0
60000000,201,21.605533,67312826,117,6.1,479,0
60000000,11775,22.620125,119940815,100,5.8,391,0
0,87825,18.587114,0,111,6.6,366,0
80000000,12201,24.657931,74901339,117,6.2,487,0
60000000,11015,12.621769,33956608,110,5.8,130,0
60000000,9932,21.08952,55003135,96,5.7,380,0
60000000,13389,18.380176,73174566,101,5.9,375,0
60000000,8838,18.877795,0,111,6,368,0
60000000,17332,17.299333,31720158,109,6.6,234,0
80000000,4958,16.848899,39459427,126,6.3,251,0
60000000,786,21.547446,47383689,122,7.4,797,1
0,9513,16.930969,141702264,78,5.1,464,0
60000000,11679,36.689223,71073932,101,4.7,549,0
60000000,38321,28.350927,78309131,87,5.4,692,0
60000000,14411,18.815442,26288320,86,6.6,372,0
60000000,8413,29.787135,26673242,96,6.5,742,0
60000000,10052,8.927137,52322400,104,6.1,204,0
50000000,9676,15.213484,49111202,121,5.7,287,0
60000000,9664,13.155999,17800000,140,6.3,271,0
72000000,2100,15.433244,27642707,131,7,285,1
90000000,10384,5.762037,14828081,91,4.9,109,0
60000000,137321,22.736038,30800231,118,6,487,0
60000000,123553,45.514031,90565421,130,6.2,1602,0
60000000,11260,18.676291,50650079,90,5,371,0
30000000,9009,14.376463,25473093,105,5.3,274,0
80000000,11374,14.298297,0,122,5.7,166,0
60000000,2309,27.018886,57490374,106,6,592,0
60000000,8285,14.84856,39031337,103,4.7,320,0
60000000,210860,52.417529,30418560,106,5.4,1055,0
60000000,2312,15.406173,0,127,4.1,224,0
35000000,9839,6.523472,0,127,6.7,110,0
68490000,381902,4.72629,193677158,120,6,24,0
80000000,13922,8.923215,10166502,132,6.8,91,0
58000000,293660,514.569956,783112979,108,7.4,10995,1
60000000,9713,9.265672,0,114,4.9,111,0
58800000,190859,87.53437,542307423,133,7.4,4469,1
58000000,257445,45.351617,158162788,103,6.2,995,0
58000000,9007,13.43573,102854431,95,6.5,579,0
83000000,889,6.248309,59468275,90,4.4,134,0
63000000,1370,31.294717,189015611,102,5.7,690,0
58000000,4942,7.739276,41299492,114,5.7,130,0
60000000,347969,19.694695,0,119,4.9,388,0
58000000,24438,14.403696,85280250,103,5.1,276,0
58000000,116741,1.551497,44000000,119,6.1,1658,0
60000000,35791,2.143764,300228084,97,5.8,1363,0
58000000,72431,12.29603,50365377,125,5.9,178,0
57000000,1813,33.8473,152944660,144,7.2,1374,1
70000000,87428,21.723897,58058367,116,5.5,453,0
57000000,8840,31.791979,115267375,103,6.4,535,0
60000000,10589,14.113066,61347797,97,6,226,0
57000000,71676,48.622278,149217355,95,4.7,1135,0
57000000,1722,9.061866,62112895,131,5.5,145,0
56000000,10022,35.4763,113006880,95,5.8,842,0
56000000,11358,23.438398,57223890,86,6,381,0
55000000,13,138.133331,677945399,142,8.2,7927,1
60000000,6477,47.336034,361366633,92,5.5,1177,0
55000000,1597,29.97224,330444045,108,6.6,1698,0
55000000,10530,47.845589,346079773,81,6.7,1457,0
55000000,1924,48.507081,300218018,143,6.9,1022,0
54000000,9327,20.28119,128769345,95,5.4,702,0
70000000,8488,34.576913,368100420,118,6.4,1665,0
55000000,10603,22.573237,0,92,5.4,496,0
55000000,8273,36.194802,231449203,103,6,1129,0
55000000,109424,52.786917,95000000,134,7.6,2454,1
55000000,35056,38.06168,152263880,97,5.9,1122,0
50000000,8839,19.830132,287928194,100,6,1019,0
55000000,156022,79.922059,192330738,132,7.1,2954,1
55000000,7303,19.738215,154906693,105,5.6,485,0
53000000,8963,20.334629,157387195,116,7,498,1
55000000,1402,80.581367,307077295,117,7.7,2525,1
55000000,9315,32.05145,223387299,98,6.1,772,0
55000000,8984,15.064058,214015089,123,5.9,210,0
55000000,795,21.272734,198685114,114,6.4,529,0
30000000,24,79.754966,180949000,111,7.7,4949,1
55000000,11353,13.191829,0,97,6,254,0
30000000,393,50.622607,152159461,136,7.6,3948,1
55000000,9618,22.787667,63408614,104,6.1,458,0
55000000,9374,29.498304,149022650,104,6.3,636,0
55000000,8584,25.400935,56932305,110,6.2,735,0
55000000,2320,17.231675,121969216,133,5.8,256,0
55000000,58224,32.835777,187361754,94,5.7,751,0
55000000,1729,17.097041,127906624,104,6.3,461,0
55000000,175574,14.414937,110000000,91,5.7,254,0
50000000,8077,45.856409,159773545,114,6.2,1633,0
55000000,8818,7.027139,141047179,134,5.9,120,0
55000000,8195,32.657488,41610884,122,6.7,658,0
50000000,10586,12.46525,75000000,109,6.4,236,0
55000000,116149,39.882276,259207227,95,7,883,1
68000000,80035,39.395881,68267862,98,5.3,881,0
55000000,10632,8.634954,34234008,94,6,189,0
80000000,12117,7.386394,0,126,6.2,146,0
55000000,1792,8.802525,33828318,118,5.1,188,0
0,13260,10.449975,33472850,91,5.4,251,0
60000000,72197,23.700759,118338361,88,6.4,374,0
55000000,3580,27.50916,113020255,141,7.3,1131,1
50000000,12123,20.58862,60209334,107,5.3,284,0
55000000,9566,4.366488,18626419,116,5.7,194,0
70000000,9833,18.927463,154648887,143,7,438,1
55000000,4517,15.274137,74237563,114,6.6,303,0
62000000,8202,29.954302,52304001,93,5.4,703,0
56000000,16072,4.362535,12923936,214,6.1,48,0
55000000,34314,4.700024,11466088,100,5.2,62,0
55000000,19724,12.340384,0,107,5.7,134,0
50000000,145220,14.808304,80383290,112,6.2,316,0
57000000,14623,9.27875,28283637,95,4.2,91,0
55000000,42297,22.863516,89519773,119,6.9,573,0
47000000,2841,23.05451,0,133,7.1,346,1
2000000,802,23.962109,9250000,153,7.3,395,1
55000000,10375,12.669778,6416302,96,5.3,123,0
54000000,36586,67.169587,155010032,117,6.2,1528,0
55000000,11321,41.472404,168167691,123,7.5,2039,1
55000000,70074,22.503935,9489829,92,5.2,481,0
54000000,242,59.194915,136766062,162,7.1,1546,1
57000000,9621,22.894898,52034889,123,6.1,327,0
54000000,1819,18.600367,130431368,108,5.4,407,0
54000000,8536,30.515175,190458706,127,6.5,629,0
54000000,8046,9.053456,7266209,121,3.5,104,0
55000000,1717,7.768223,9450897,125,5.7,95,0
46000000,479,19.643365,107196498,99,5.5,308,0
53000000,9444,45.565918,139804348,94,7.4,1432,1
52500000,824,57.374341,179213434,127,7.4,1300,1
75000000,11456,8.41856,54249294,89,5.4,113,0
53000000,261023,46.049902,98837872,122,6.3,1242,0
90000000,3683,23.9366,65900249,132,6.7,526,0
53000000,22803,49.593978,126690726,109,7.2,1486,1
67000000,285923,16.637642,25037897,191,6.8,459,0
0,39437,1.453765,0,172,5.9,26,0
0,1950,6.162872,5761917,124,5.4,81,0
52000000,640,73.944049,352114312,141,7.7,3795,1
40000000,97630,38.306954,132820716,157,6.7,1702,0
52000000,9767,26.251217,204999686,106,5.6,832,0
52000000,11631,30.780599,609841637,108,6.4,1386,0
52000000,32856,25.41929,216485654,125,5.7,1013,0
50000000,6519,15.98212,110803676,104,5.1,316,0
52000000,8741,40.072583,98126565,170,7.2,771,1
52000000,49520,32.015477,75450437,112,5.9,736,0
82000000,1850,24.444186,47434430,118,6.9,435,0
52000000,524,40.06688,116112375,178,7.8,1307,1
52000000,26389,27.916284,52826594,92,6.1,675,0
52000000,11817,15.20707,0,104,5.1,278,0
51000000,2123,39.001682,149270999,116,6.1,927,0
51000000,9907,10.430832,72779000,90,5.3,225,0
0,9969,5.952527,47231070,93,5.1,109,0
50000000,18239,94.815867,709827462,130,5.6,2436,0
60000000,808,67.298732,484409218,90,7.3,4056,1
50200000,38050,26.60772,127869379,106,6.5,1652,0
48000000,8367,28.803729,390493908,143,6.6,909,0
50000000,9390,27.039636,273552592,139,6.7,913,0
50000000,72105,68.87691,549368315,106,6.3,4697,0
50000000,2898,37.885022,314178011,139,7.2,915,1
50000000,10312,35.537397,202292902,115,7,832,1
50000000,109443,38.125008,173649015,119,6,923,0
50000000,2022,18.121404,171269535,96,5.6,644,0
50000000,37686,37.069253,260095987,112,6.6,2435,0
52000000,462,30.347332,256271286,131,7.1,716,1
50000000,9919,23.854701,177371441,116,6.3,850,0
50000000,187017,52.380982,188441614,112,7,3319,1
60000000,628,50.163785,223664608,123,7.2,1516,1
70000000,10201,43.849351,225990978,104,6.4,1813,0
50000000,302699,45.318703,216972543,107,6.2,1650,0
0,9441,16.368283,0,124,6.9,277,0
